UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"019026a2-cfa3-77f6-83c2-62ed3b0963cb","240617-103908","tic-tac-toe","list","2024-06-12",3,"gpt-4o","meta.llama3-70b-instruct-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026a2-cfa3-77f6-83c2-62ed3b0963cb","240617-103919","tic-tac-toe","list","2024-06-12",4,"gpt-4o","meta.llama3-70b-instruct-v1:0","winner1st",5,7,4,3,4,0,0,0,0,0,0,0
"019026a2-cfa3-77f6-83c2-62ed3b0963cb","240617-103929","tic-tac-toe","list","2024-06-12",5,"gpt-4o","meta.llama3-70b-instruct-v1:0","winner1st",5,7,4,3,4,0,0,0,0,0,0,0
"019026a3-9baf-7531-963b-5cee8845ee47","240617-103941","tic-tac-toe","list","2024-06-12",1,"gpt-4o","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",6,5,3,2,3,0,0,0,0,0,0,0
"019026a3-9baf-7531-963b-5cee8845ee47","240617-103951","tic-tac-toe","list","2024-06-12",2,"gpt-4o","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",5,7,4,3,4,0,0,0,0,0,0,0
"019026a3-9baf-7531-963b-5cee8845ee47","240617-104000","tic-tac-toe","list","2024-06-12",3,"gpt-4o","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026a3-9baf-7531-963b-5cee8845ee47","240617-104010","tic-tac-toe","list","2024-06-12",4,"gpt-4o","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026a3-9baf-7531-963b-5cee8845ee47","240617-104020","tic-tac-toe","list","2024-06-12",5,"gpt-4o","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026a4-6284-7505-aab7-1c98d3e7e351","240617-104032","tic-tac-toe","list","2024-06-12",1,"gpt-4-turbo","gpt-4o","winner2nd",6,6,3,3,0,3,0,0,0,0,0,0
"019026a4-6284-7505-aab7-1c98d3e7e351","240617-104048","tic-tac-toe","list","2024-06-12",2,"gpt-4-turbo","gpt-4o","winner2nd",11,9,5,4,0,4,0,0,1,0,0,0
"019026a4-6284-7505-aab7-1c98d3e7e351","240617-104101","tic-tac-toe","list","2024-06-12",3,"gpt-4-turbo","gpt-4o","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026a4-6284-7505-aab7-1c98d3e7e351","240617-104115","tic-tac-toe","list","2024-06-12",4,"gpt-4-turbo","gpt-4o","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026a4-6284-7505-aab7-1c98d3e7e351","240617-104128","tic-tac-toe","list","2024-06-12",5,"gpt-4-turbo","gpt-4o","winner2nd",8,7,4,3,0,3,0,0,1,0,0,0
"019026a5-6cf8-76c0-b779-7df68b4e3b9c","240617-104141","tic-tac-toe","list","2024-06-12",1,"gpt-4-turbo","gemini-1.5-pro","winner1st",7,7,4,3,4,0,0,0,0,0,0,0
"019026a5-6cf8-76c0-b779-7df68b4e3b9c","240617-104159","tic-tac-toe","list","2024-06-12",2,"gpt-4-turbo","gemini-1.5-pro","winner1st",13,9,5,4,5,0,0,0,0,0,0,0
"019026a5-6cf8-76c0-b779-7df68b4e3b9c","240617-104215","tic-tac-toe","list","2024-06-12",3,"gpt-4-turbo","gemini-1.5-pro","winner1st",10,9,5,4,5,0,0,0,0,0,0,0
"019026a5-6cf8-76c0-b779-7df68b4e3b9c","240617-104230","tic-tac-toe","list","2024-06-12",4,"gpt-4-turbo","gemini-1.5-pro","winner1st",10,7,4,3,4,0,0,0,0,0,0,0
"019026a5-6cf8-76c0-b779-7df68b4e3b9c","240617-104245","tic-tac-toe","list","2024-06-12",5,"gpt-4-turbo","gemini-1.5-pro","winner1st",10,8,5,3,5,0,0,0,1,0,0,0
"019026a6-9a34-7f06-883b-482005c06491","240617-104258","tic-tac-toe","list","2024-06-12",1,"gpt-4-turbo","gemini-1.5-flash","winner2nd",7,6,3,3,0,3,0,0,0,0,0,0
"019026a6-9a34-7f06-883b-482005c06491","240617-104311","tic-tac-toe","list","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","winner1st",7,7,4,3,4,0,0,0,0,0,0,0
"019026a6-9a34-7f06-883b-482005c06491","240617-104323","tic-tac-toe","list","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","winner2nd",7,6,3,3,0,3,0,0,0,0,0,0
"019026a6-9a34-7f06-883b-482005c06491","240617-104337","tic-tac-toe","list","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","winner2nd",8,6,3,3,0,3,0,0,0,0,0,0
"019026a6-9a34-7f06-883b-482005c06491","240617-104348","tic-tac-toe","list","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","winner2nd",6,6,3,3,0,3,0,0,0,0,0,0
"019026a7-8e37-756d-88e1-4b6f9c575c81","240617-104403","tic-tac-toe","list","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",10,7,4,3,4,0,0,0,0,0,0,0
"019026a7-8e37-756d-88e1-4b6f9c575c81","240617-104416","tic-tac-toe","list","2024-06-12",2,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
"019026a7-8e37-756d-88e1-4b6f9c575c81","240617-104433","tic-tac-toe","list","2024-06-12",3,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",11,8,5,3,5,0,0,0,1,0,0,0
"019026a7-8e37-756d-88e1-4b6f9c575c81","240617-104446","tic-tac-toe","list","2024-06-12",4,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
"019026a7-8e37-756d-88e1-4b6f9c575c81","240617-104458","tic-tac-toe","list","2024-06-12",5,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
"019026a8-a35f-726a-bfce-fdb8e0216c7a","240617-104516","tic-tac-toe","list","2024-06-12",1,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","draw",12,10,6,4,0,0,1,0,0,0,0,0
"019026a8-a35f-726a-bfce-fdb8e0216c7a","240617-104531","tic-tac-toe","list","2024-06-12",2,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",9,7,4,3,0,3,0,0,1,0,0,0
"019026a8-a35f-726a-bfce-fdb8e0216c7a","240617-104550","tic-tac-toe","list","2024-06-12",3,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","draw",13,10,6,4,0,0,0,0,1,0,0,0
"019026a8-a35f-726a-bfce-fdb8e0216c7a","240617-104605","tic-tac-toe","list","2024-06-12",4,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",9,8,5,3,5,0,0,0,1,0,0,0
"019026a8-a35f-726a-bfce-fdb8e0216c7a","240617-104625","tic-tac-toe","list","2024-06-12",5,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",15,8,6,2,0,0,4,0,0,0,0,0
"019026a9-f62f-7289-a3a0-45f985f4d68b","240617-104637","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-pro","gpt-4o","winner1st",7,7,4,3,4,0,0,0,0,0,0,0
"019026a9-f62f-7289-a3a0-45f985f4d68b","240617-104651","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-pro","gpt-4o","winner1st",8,9,5,4,5,0,0,0,0,0,0,0
"019026a9-f62f-7289-a3a0-45f985f4d68b","240617-104704","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-pro","gpt-4o","winner1st",8,9,5,4,5,0,0,0,0,0,0,0
"019026a9-f62f-7289-a3a0-45f985f4d68b","240617-104715","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-pro","gpt-4o","winner1st",6,7,4,3,4,0,0,0,0,0,0,0
"019026a9-f62f-7289-a3a0-45f985f4d68b","240617-104729","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-pro","gpt-4o","draw",8,9,5,4,0,0,0,0,0,0,0,0
"019026aa-ef29-792c-ab2c-11931df0fdd5","240617-104743","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-pro","gpt-4-turbo","winner1st",8,6,3,3,3,0,0,0,0,1,0,0
"019026aa-ef29-792c-ab2c-11931df0fdd5","240617-104756","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-pro","gpt-4-turbo","winner2nd",8,7,3,4,0,4,0,0,0,1,0,0
"019026aa-ef29-792c-ab2c-11931df0fdd5","240617-104810","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-pro","gpt-4-turbo","winner1st",9,8,4,4,4,0,0,0,0,1,0,0
"019026aa-ef29-792c-ab2c-11931df0fdd5","240617-104825","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-pro","gpt-4-turbo","winner1st",9,8,4,4,4,0,0,0,0,1,0,0
"019026aa-ef29-792c-ab2c-11931df0fdd5","240617-104835","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-pro","gpt-4-turbo","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ab-f296-76a0-9727-c36a212237b5","240617-104846","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-pro","gemini-1.5-flash","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ab-f296-76a0-9727-c36a212237b5","240617-104855","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-pro","gemini-1.5-flash","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ab-f296-76a0-9727-c36a212237b5","240617-104905","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-pro","gemini-1.5-flash","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ab-f296-76a0-9727-c36a212237b5","240617-104916","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-pro","gemini-1.5-flash","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026ab-f296-76a0-9727-c36a212237b5","240617-104926","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-pro","gemini-1.5-flash","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ac-b5b3-7372-b783-5f32d3efedb6","240617-104938","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","winner1st",7,5,3,2,3,0,0,0,0,0,0,0
"019026ac-b5b3-7372-b783-5f32d3efedb6","240617-104948","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ac-b5b3-7372-b783-5f32d3efedb6","240617-105002","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026ac-b5b3-7372-b783-5f32d3efedb6","240617-105011","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026ac-b5b3-7372-b783-5f32d3efedb6","240617-105021","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ad-8f88-72c3-bf98-44f3ef6c839a","240617-105031","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026ad-8f88-72c3-bf98-44f3ef6c839a","240617-105044","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",7,7,4,3,4,0,0,0,0,0,0,0
"019026ad-8f88-72c3-bf98-44f3ef6c839a","240617-105056","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026ad-8f88-72c3-bf98-44f3ef6c839a","240617-105106","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026ad-8f88-72c3-bf98-44f3ef6c839a","240617-105120","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
"019026ae-734b-7ae7-b8fb-8f80ae7c9c6f","240617-105132","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-flash","gpt-4o","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019026ae-734b-7ae7-b8fb-8f80ae7c9c6f","240617-105141","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-flash","gpt-4o","winner1st",3,5,3,2,3,0,0,0,0,0,0,0
"019026ae-734b-7ae7-b8fb-8f80ae7c9c6f","240617-105157","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-flash","gpt-4o","winner1st",11,9,5,4,5,0,0,0,0,0,0,0
"019026ae-734b-7ae7-b8fb-8f80ae7c9c6f","240617-105208","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-flash","gpt-4o","winner1st",5,7,4,3,4,0,0,0,0,0,0,0
"019026ae-734b-7ae7-b8fb-8f80ae7c9c6f","240617-105218","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-flash","gpt-4o","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026af-55f2-782d-8fc3-12858845f4af","240617-105232","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-flash","gpt-4-turbo","winner1st",9,8,4,4,4,0,0,1,0,0,0,0
"019026af-55f2-782d-8fc3-12858845f4af","240617-105247","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-flash","gpt-4-turbo","winner1st",10,6,3,3,3,0,0,0,0,1,0,0
"019026af-55f2-782d-8fc3-12858845f4af","240617-105301","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-flash","gpt-4-turbo","winner1st",9,7,4,3,4,0,0,0,0,0,0,0
"019026af-55f2-782d-8fc3-12858845f4af","240617-105316","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-flash","gpt-4-turbo","winner1st",9,8,4,4,4,0,0,0,0,1,0,0
"019026af-55f2-782d-8fc3-12858845f4af","240617-105333","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-flash","gpt-4-turbo","winner1st",11,11,5,6,5,0,0,0,0,2,0,0
"019026b0-7b4f-7986-bf59-bd3897e0553b","240617-105342","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-flash","gemini-1.5-pro","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b0-7b4f-7986-bf59-bd3897e0553b","240617-105351","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-flash","gemini-1.5-pro","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b0-7b4f-7986-bf59-bd3897e0553b","240617-105400","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-flash","gemini-1.5-pro","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b0-7b4f-7986-bf59-bd3897e0553b","240617-105410","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-flash","gemini-1.5-pro","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b0-7b4f-7986-bf59-bd3897e0553b","240617-105420","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-flash","gemini-1.5-pro","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b1-3555-7d5c-9126-4573291d9800","240617-105435","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","draw",9,9,5,4,0,0,0,0,0,0,0,0
"019026b1-3555-7d5c-9126-4573291d9800","240617-105447","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","draw",7,9,5,4,0,0,0,0,0,0,0,0
"019026b1-3555-7d5c-9126-4573291d9800","240617-105500","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","draw",8,9,5,4,0,0,0,0,0,0,0,0
"019026b1-3555-7d5c-9126-4573291d9800","240617-105512","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","draw",7,9,5,4,0,0,0,0,0,0,0,0
"019026b1-3555-7d5c-9126-4573291d9800","240617-105523","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","draw",6,9,5,4,0,0,0,0,0,0,0,0
"019026b2-2c2d-70ed-b7c4-ddaa3803a1b6","240617-105537","tic-tac-toe","list","2024-06-12",1,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026b2-2c2d-70ed-b7c4-ddaa3803a1b6","240617-105550","tic-tac-toe","list","2024-06-12",2,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019026b2-2c2d-70ed-b7c4-ddaa3803a1b6","240617-105559","tic-tac-toe","list","2024-06-12",3,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b2-2c2d-70ed-b7c4-ddaa3803a1b6","240617-105608","tic-tac-toe","list","2024-06-12",4,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b2-2c2d-70ed-b7c4-ddaa3803a1b6","240617-105617","tic-tac-toe","list","2024-06-12",5,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b2-fc8c-7052-a502-ffa0e8ea4616","240617-105627","tic-tac-toe","list","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026b2-fc8c-7052-a502-ffa0e8ea4616","240617-105636","tic-tac-toe","list","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",3,5,3,2,3,0,0,0,0,0,0,0
"019026b2-fc8c-7052-a502-ffa0e8ea4616","240617-105647","tic-tac-toe","list","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner2nd",6,8,4,4,0,4,0,0,0,0,0,0
"019026b2-fc8c-7052-a502-ffa0e8ea4616","240617-105659","tic-tac-toe","list","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",6,9,5,4,5,0,0,0,0,0,0,0
"019026b2-fc8c-7052-a502-ffa0e8ea4616","240617-105708","tic-tac-toe","list","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner2nd",4,6,3,3,0,3,0,0,0,0,0,0
"019026b3-c299-70a4-a493-446a14ee139e","240617-105718","tic-tac-toe","list","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026b3-c299-70a4-a493-446a14ee139e","240617-105728","tic-tac-toe","list","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",6,5,3,2,3,0,0,0,0,0,0,0
"019026b3-c299-70a4-a493-446a14ee139e","240617-105740","tic-tac-toe","list","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",6,5,3,2,3,0,0,0,0,0,0,0
"019026b3-c299-70a4-a493-446a14ee139e","240617-105750","tic-tac-toe","list","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026b3-c299-70a4-a493-446a14ee139e","240617-105801","tic-tac-toe","list","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026b4-9262-7ea2-98eb-2ae4e71cc5ca","240617-105812","tic-tac-toe","list","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gemini-1.5-pro","winner1st",6,7,4,3,4,0,0,0,0,0,0,0
"019026b4-9262-7ea2-98eb-2ae4e71cc5ca","240617-105824","tic-tac-toe","list","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","gemini-1.5-pro","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019026b4-9262-7ea2-98eb-2ae4e71cc5ca","240617-105835","tic-tac-toe","list","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","gemini-1.5-pro","winner1st",6,7,4,3,4,0,0,0,0,0,0,0
"019026b4-9262-7ea2-98eb-2ae4e71cc5ca","240617-105848","tic-tac-toe","list","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","gemini-1.5-pro","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019026b4-9262-7ea2-98eb-2ae4e71cc5ca","240617-105859","tic-tac-toe","list","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","gemini-1.5-pro","winner1st",6,7,4,3,4,0,0,0,0,0,0,0
"019026b5-75d5-7a21-82e5-5db2547f4a45","240617-105911","tic-tac-toe","list","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gemini-1.5-flash","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019026b5-75d5-7a21-82e5-5db2547f4a45","240617-105923","tic-tac-toe","list","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","gemini-1.5-flash","winner2nd",6,8,4,4,0,4,0,0,0,0,0,0
"019026b5-75d5-7a21-82e5-5db2547f4a45","240617-105935","tic-tac-toe","list","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","gemini-1.5-flash","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019026b5-75d5-7a21-82e5-5db2547f4a45","240617-105947","tic-tac-toe","list","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","gemini-1.5-flash","winner2nd",6,8,4,4,0,4,0,0,0,0,0,0
"019026b5-75d5-7a21-82e5-5db2547f4a45","240617-105958","tic-tac-toe","list","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","gemini-1.5-flash","winner1st",5,7,4,3,4,0,0,0,0,0,0,0
"019026b6-5bc8-7dea-853e-5485a5cf8202","240617-110010","tic-tac-toe","list","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",7,7,4,3,4,0,0,0,0,0,0,0
"019026b6-5bc8-7dea-853e-5485a5cf8202","240617-110020","tic-tac-toe","list","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",4,5,3,2,3,0,0,0,0,0,0,0
"019026b6-5bc8-7dea-853e-5485a5cf8202","240617-110034","tic-tac-toe","list","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","anthropic.claude-3-sonnet-20240229-v1:0","draw",8,9,5,4,0,0,0,0,0,0,0,0
"019026b6-5bc8-7dea-853e-5485a5cf8202","240617-110044","tic-tac-toe","list","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019026b6-5bc8-7dea-853e-5485a5cf8202","240617-110057","tic-tac-toe","list","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",8,9,5,4,5,0,0,0,0,0,0,0
